Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S497022919,mlb,2016/06/12,50/50 League ($5 - Top 50% Win) (Main),$35k,95.10,,18,20,20 player league,5,0,https://www.fanduel.com/entry/AGUVITZYJ,
S497022702,mlb,2016/06/12,50/50 League ($2 - Top 50% Win) (Main),$35k,95.10,,79,100,Tournament,2,0,https://www.fanduel.com/entry/AUEKNZQSJ,
S497022626,mlb,2016/06/12,50/50 League ($5 - Top 50% Win) (Main),$35k,95.10,,81,100,Tournament,5,0,https://www.fanduel.com/entry/CENVRQVBX,
S496636421,mlb,2016/06/11,$8K Sat MLB Bunt (Single Entry),$35k,106.30,,3001,9248,Tournament,1,0,https://www.fanduel.com/entry/EIRRSDNWL,
S496430200,mlb,2016/06/11,$7K Sat MLB Bunt (Single Entry_ Early Only) ,$35k,81.40,,7531,8092,Tournament,1,0,https://www.fanduel.com/entry/DOXHBIPFQ,
S496381367,mlb,2016/06/10,$25K Fri MLB Rally ($25K Guaranteed),$35k,81.80,,5229,5780,Tournament,5,0,https://www.fanduel.com/entry/CDZXWUVFJ,
S496381305,mlb,2016/06/10,$25K Fri MLB Rally ($25K Guaranteed),$35k,116.10,,3004,5780,Tournament,5,0,https://www.fanduel.com/entry/DPLDZUXKP,
S496380894,mlb,2016/06/10,$6K Fri MLB Ace (Single Entry) ,$35k,139.30,,153,693,Tournament,10,0,https://www.fanduel.com/entry/AAXWWNJYD,
S496380763,mlb,2016/06/10,50/50 League ($5 - Top 50% Win) (Main),$35k,139.30,,24,100,Tournament,5,9.00,https://www.fanduel.com/entry/CXGLPWCKT,
S496380643,mlb,2016/06/10,50/50 League ($10 - Top 50% Win) (Main),$35k,139.30,,24,100,Tournament,10,18.00,https://www.fanduel.com/entry/ACNPIYYNN,
S496104072,mlb,2016/06/10,$13K Fri MLB Bunt (Single Entry) ,$35k,116.10,,7203,15028,Tournament,1,0,https://www.fanduel.com/entry/DIMKZVKFZ,
S496072882,mlb,2016/06/10,Summer Free-For-All Qualifier (Free to Play),$35k,139.30,,4899,24448,Tournament,0,0,https://www.fanduel.com/entry/CQHRRUEFC,
S496072124,mlb,2016/06/10,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,81.80,,23286,26949,Tournament,0,0,https://www.fanduel.com/entry/CKYQVFHZG,
S495744265,mlb,2016/06/09,MLB 100 player league (Main),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/BHABOAVLP, voided
S495744194,mlb,2016/06/09,$8K Thu MLB Single (Single Entry),$35k,104.80,,853,1849,Tournament,5,0,https://www.fanduel.com/entry/BKTJYTAWN,
S495744180,mlb,2016/06/09,$7K Thu MLB Stolen Base (Single Entry),$35k,81.30,,3282,4046,Tournament,2,0,https://www.fanduel.com/entry/BNYUWTUJP,
S495744155,mlb,2016/06/09,$13K Thu MLB Bunt (Single Entry) ,$35k,91.10,,10466,15028,Tournament,1,0,https://www.fanduel.com/entry/DJOFGNOZX,
S495744113,mlb,2016/06/09,Summer Free-For-All Qualifier (Free to Play),$35k,91.10,,17107,24510,Tournament,0,0,https://www.fanduel.com/entry/DCBOLDEEB,
S495742803,mlb,2016/06/09,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,81.30,,22177,26860,Tournament,0,0,https://www.fanduel.com/entry/EWBGJHTWR,
S495380368,mlb,2016/06/08,Summer Free-For-All Qualifier (Free to Play),$35k,160.20,,4782,22970,Tournament,0,0,https://www.fanduel.com/entry/DXZQJEORM,
S495380106,mlb,2016/06/08,Road to All Star Game Qualifier - Presented By SeatGeek (Free to Play),$35k,135.50,,9966,26530,Tournament,0,0,https://www.fanduel.com/entry/CSZGCREIG,
S495280646,mlb,2016/06/07,20-Player League ($5 - Top 3 Win),$35k,139.90,,5,20,20 player league,5,0,https://www.fanduel.com/entry/AHISKVNVK,
S495275070,mlb,2016/06/07,$15K Tue MLB Rally ($15K Guaranteed),$35k,103,,2311,3468,Tournament,5,0,https://www.fanduel.com/entry/EKHKAKZAU,
S495274905,mlb,2016/06/07,$5K Tue MLB Bunt #2 (Single Entry),$35k,42.20,,5763,5780,Tournament,1,0,https://www.fanduel.com/entry/DROTYUEZO,
S495059218,mlb,2016/06/07,Road to All Star Game Qualifier - Presented by SeatGeek (Free to Play),$35k,103,,19695,35973,Tournament,0,0,https://www.fanduel.com/entry/ACNPOZOHV,
S495056648,mlb,2016/06/07,50/50 League ($10 - Top 50% Win) (Main),$35k,142.70,,17,100,Tournament,10,18.00,https://www.fanduel.com/entry/AHWQIOCQT,
S494969705,mlb,2016/06/07,$8K Tue MLB Single (Single Entry),$35k,142.70,,318,1849,Tournament,5,0,https://www.fanduel.com/entry/EUZLHCHDL,
S494969687,mlb,2016/06/07,$8K Tue MLB Stolen Base (Single Entry),$35k,160.60,,228,4624,Tournament,2,7.00,https://www.fanduel.com/entry/FEPSBENQR,
S494969556,mlb,2016/06/07,$14K Tue MLB Bunt (Single Entry),$35k,176.60,,254,16184,Tournament,1,5.00,https://www.fanduel.com/entry/BLVEWBTMJ,
S494969515,mlb,2016/06/07,Summer Free-For-All Qualifier (Free to Play),$35k,42.20,,28184,28374,Tournament,0,0,https://www.fanduel.com/entry/DPZBAOWUF,
S494928103,mlb,2016/06/06,$2K Mon MLB Bunt #3 (Single Entry),$35k,169,,213,2312,Tournament,1,3.00,https://www.fanduel.com/entry/CMAMQFGUN,
S494754814,mlb,2016/06/06,50/50 League ($10 - Top 50% Win) (Main),$35k,174.60,,11,100,Tournament,10,18.00,https://www.fanduel.com/entry/CDMADNVTW,
S494590305,mlb,2016/06/06,$6K Mon MLB Single (Single Entry),$35k,174.60,,115,1387,Tournament,5,15.00,https://www.fanduel.com/entry/DZPISPVKC,
S494590292,mlb,2016/06/06,$8K Mon MLB Stolen Base (Single Entry),$35k,133,,1959,4624,Tournament,2,0,https://www.fanduel.com/entry/EKHKMAZTA,
S494590266,mlb,2016/06/06,$12K Mon MLB Bunt (Single Entry),$35k,55.70,,13359,13872,Tournament,1,0,https://www.fanduel.com/entry/AZNLPACIK,
S494589847,mlb,2016/06/06,Summer Free-For-All Qualifier (Free to Play),$35k,169,,1832,25211,Tournament,0,0,https://www.fanduel.com/entry/CWEQXZBVU,
S494574879,mlb,2016/06/05,$250 MLB Mini Sac Fly,$35k,206.10,,38,294,Tournament,1,2.50,https://www.fanduel.com/entry/ABLTORQMT,
S494494449,mlb,2016/06/05,50/50 League ($10 - Top 50% Win) (Main),$35k,197,,15,100,Tournament,10,18.00,https://www.fanduel.com/entry/CIVBEDCNK,
S494494364,mlb,2016/06/05,$5K Sun MLB Single (Single Entry),$35k,197,,199,1156,Tournament,5,12.50,https://www.fanduel.com/entry/CYIGHPKCY,
S494494337,mlb,2016/06/05,$5K Sun MLB Stolen Base (Single Entry),$35k,157.10,,1161,2890,Tournament,2,0,https://www.fanduel.com/entry/EQSFTILGE,
S494494278,mlb,2016/06/05,$6K Sun MLB Bunt (Single Entry),$35k,108.20,,5205,6936,Tournament,1,0,https://www.fanduel.com/entry/ATQMQHBYQ,
S494494177,mlb,2016/06/05,Summer Free-For-All Qualifier (Free to Play),$35k,206.10,,1034,18128,Tournament,0,0,https://www.fanduel.com/entry/BJDRTTJOE,
S494165811,mlb,2016/06/04,$250 MLB Mini Sac Fly,$35k,119.80,,116,294,Tournament,1,0,https://www.fanduel.com/entry/BIBWVDCLL,
S494074823,mlb,2016/06/04,50/50 League ($10 - Top 50% Win) (Main),$35k,109.60,,52,100,Tournament,10,0,https://www.fanduel.com/entry/DVWADAVUO,
S494074811,mlb,2016/06/04,$6K Sat MLB Single (Single Entry),$35k,109.60,,738,1319,Tournament,5,0,https://www.fanduel.com/entry/CYIGRMRLI,
S494074781,mlb,2016/06/04,$6K Sat MLB Stolen Base (Single Entry),$35k,126.70,,1147,3468,Tournament,2,0,https://www.fanduel.com/entry/EWPEMPTQW,
S494074774,mlb,2016/06/04,$10K Sat MLB Bunt (Single Entry),$35k,79.30,,9766,10863,Tournament,1,0,https://www.fanduel.com/entry/EWBGZYHTA,
S494074767,mlb,2016/06/04,Summer Free-For-All Qualifier (Free to Play),$35k,102.30,,11168,17170,Tournament,0,0,https://www.fanduel.com/entry/EZUPKQNDY,
S494004728,mlb,2016/06/03,$250 MLB Mini Sac Fly,$35k,97.10,,256,294,Tournament,1,0,https://www.fanduel.com/entry/BNYVUZYKP,
S493882919,mlb,2016/06/03,$250 MLB Mini Sac Fly,$35k,184.10,,34,294,Tournament,1,2.50,https://www.fanduel.com/entry/CBWICSHSF,
S493768026,mlb,2016/06/03,50/50 League ($10 - Top 50% Win) (Main),$35k,203.10,,9,100,Tournament,10,18.00,https://www.fanduel.com/entry/BCEYOIEFV,
S493767993,mlb,2016/06/03,$8K Fri MLB Single (Single Entry),$35k,203.10,,85,1849,Tournament,5,20.00,https://www.fanduel.com/entry/ALPYLMYUP,
S493767983,mlb,2016/06/03,$8K Fri MLB Stolen Base (Single Entry),$35k,88.80,,4152,4624,Tournament,2,0,https://www.fanduel.com/entry/AQYZIFNZB,
S493767969,mlb,2016/06/03,$12K Fri MLB Bunt (Single Entry),$35k,90,,12129,13872,Tournament,1,0,https://www.fanduel.com/entry/CGRLIPHNB,
S493704646,mlb,2016/06/03,Summer Free-For-All Qualifier (Free to Play),$35k,184.10,,1349,25156,Tournament,0,0,https://www.fanduel.com/entry/CRJMVWDDG,
S493654499,mlb,2016/06/02,$2K Thu MLB Bunt #2 (Single Entry),$35k,144.90,,556,2312,Tournament,1,0,https://www.fanduel.com/entry/DNHNMUEYB,
S493392471,mlb,2016/06/02,50/50 League ($10 - Top 50% Win) (Main),$35k,162.90,,14,100,Tournament,10,18.00,https://www.fanduel.com/entry/AFSZNIWFD,
S493357432,mlb,2016/06/02,$6K Thu MLB Single (Single Entry),$35k,162.90,,167,1387,Tournament,5,12.50,https://www.fanduel.com/entry/AWIAORRNP,
S493357426,mlb,2016/06/02,$8K Thu MLB Stolen Base (Single Entry),$35k,153.80,,678,4624,Tournament,2,5.00,https://www.fanduel.com/entry/BDURKCCJL,
S493357418,mlb,2016/06/02,$10K Thu MLB Bunt (Single Entry),$35k,130.20,,3896,11560,Tournament,1,0,https://www.fanduel.com/entry/BIBXHLTSF,
S493357355,mlb,2016/06/02,Summer Free-For-All Qualifier (Free to Play),$35k,144.90,,4759,24699,Tournament,0,0,https://www.fanduel.com/entry/CPTUZTQMN,
S493356931,mlb,2016/06/02,MLB 100 player league (Early Only),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/AUSICYTRH, voided
S493356806,mlb,2016/06/02,$4K Thu MLB Bunt (Single Entry_ Early Only),$35k,148.40,,1143,4624,Tournament,1,0,https://www.fanduel.com/entry/BXBEYOBHD,
S493054188,mlb,2016/06/01,$7K Wed MLB Single (Single Entry) ,$35k,121.60,,1069,1609,Tournament,5,0,https://www.fanduel.com/entry/CUOXWAUVY,
S493054172,mlb,2016/06/01,$7K Wed MLB Stolen Base (Single Entry),$35k,106.80,,3272,4046,Tournament,2,0,https://www.fanduel.com/entry/DDDJQUDNM,
S493054153,mlb,2016/06/01,50/50 League ($10 - Top 50% Win) (Main),$35k,121.60,,62,100,Tournament,10,0,https://www.fanduel.com/entry/ERGDFDNHY,
S493054120,mlb,2016/06/01,50/50 League ($10 - Top 50% Win) (Early Only),$35k,97.20,,6,100,Tournament,10,18.00,https://www.fanduel.com/entry/EARDCIHWS,
S492986318,mlb,2016/06/01,Summer Free-For-All Qualifier (Free to Play),$35k,150.60,,5570,23842,Tournament,0,0,https://www.fanduel.com/entry/ETJTEVLPR,
S492986091,mlb,2016/06/01,$11K Wed MLB Bunt (Single Entry) ,$35k,153.40,,2917,12716,Tournament,1,0,https://www.fanduel.com/entry/CRJMZLIVB,
S492985556,mlb,2016/06/01,$8K Wed MLB Bunt (Single Entry_ Early Only),$35k,67.40,,5095,9248,Tournament,1,0,https://www.fanduel.com/entry/DDRHAPANB,
S492800333,mlb,2016/05/31,$6K Tue MLB Single (Single Entry),$35k,59.10,,1369,1387,Tournament,5,0,https://www.fanduel.com/entry/CGRKZZOSS,
S492800313,mlb,2016/05/31,$6K Tue MLB Stolen Base (Single Entry),$35k,105.80,,2734,3468,Tournament,2,0,https://www.fanduel.com/entry/CMOJJJPVA,
S492800267,mlb,2016/05/31,50/50 League ($10 - Top 50% Win) (Main),$35k,207.80,,19,100,Tournament,10,18.00,https://www.fanduel.com/entry/DPZBEHVGO,
S492682679,mlb,2016/05/31,$12K Tue MLB Bunt (Single Entry),$35k,207.80,,642,13872,Tournament,1,4.00,https://www.fanduel.com/entry/EBFACNJLG,
S492682596,mlb,2016/05/31,Summer Free-For-All Qualifier (Free to Play),$35k,86.20,,18296,22161,Tournament,0,0,https://www.fanduel.com/entry/AMRSQEYIA,
S492682368,mlb,2016/05/31,$3K Tue MLB Bunt (Single Entry_ Early Only),$35k,150,,1525,3468,Tournament,1,0,https://www.fanduel.com/entry/BBRAGWBBC,
S491706912,mlb,2016/05/28,$6K Sat MLB Bunt (Single Entry),$35k,135.70,,1397,6936,Tournament,1,0,https://www.fanduel.com/entry/DQMZLFARU,
S491706261,mlb,2016/05/28,$6K Sat MLB Bunt (Single Entry_ Afternoon Only),$35k,157.70,,1774,5547,Tournament,1,0,https://www.fanduel.com/entry/BFYHLJBCW,
S491179796,mlb,2016/05/27,MLB 100 player league (Main),$35k,,,0,,Cancelled,10,0,https://www.fanduel.com/entry/DFHAGYWTI, voided
S491179762,mlb,2016/05/27,MLB tournament,$35k,,,0,,Cancelled,5,0,https://www.fanduel.com/entry/EBSYTEDGW, voided
S491179754,mlb,2016/05/27,MLB tournament,$35k,,,0,,Cancelled,2,0,https://www.fanduel.com/entry/EGAEQNUPQ, voided
S491179746,mlb,2016/05/27,MLB tournament,$35k,,,0,,Cancelled,1,0,https://www.fanduel.com/entry/EKHKNXLYK, voided
S491179740,mlb,2016/05/27,Summer Free-for-All Qualifier (Free to Play),$35k,99.80,,10682,17278,Tournament,0,0,https://www.fanduel.com/entry/EJFPOOOCS,
S491179721,mlb,2016/05/27,$100 MLB Daily Free Play (Top 50 Win),$35k,99.30,,7963,12653,Tournament,0,0,https://www.fanduel.com/entry/AYZODQEVM,
S490764750,mlb,2016/05/26,$2K Thu MLB Ace (Single Entry_ Early Only),$35k,89.20,,199,231,Tournament,10,0,https://www.fanduel.com/entry/BDUQPLECJ,
S490764713,mlb,2016/05/26,$4K Thu MLB Single (Single Entry),$35k,158.30,,40,924,Tournament,5,20.00,https://www.fanduel.com/entry/APJGLHUIN,
S490764696,mlb,2016/05/26,$4K Thu MLB Stolen Base (Single Entry),$35k,88.10,,1635,2310,Tournament,2,0,https://www.fanduel.com/entry/CGRKXRXQB,
S490764634,mlb,2016/05/26,50/50 League ($10 - Top 50% Win) (Early Only),$35k,144.30,,33,100,Tournament,10,18.00,https://www.fanduel.com/entry/DJOFFYRDT,
S490650530,mlb,2016/05/26,$100 MLB Daily Free Play (Top 50 Win),$35k,77.50,,9759,13258,Tournament,0,0,https://www.fanduel.com/entry/CBIJRNFZB,
S490650443,mlb,2016/05/26,$6K Thu MLB Bunt (Single Entry),$35k,108.80,,2535,6936,Tournament,1,0,https://www.fanduel.com/entry/DVIBPGQVV,
S490649259,mlb,2016/05/26,$3K Thu MLB Bunt (Single Entry_ Early Only),$35k,144.30,,602,3468,Tournament,1,2.50,https://www.fanduel.com/entry/AOHLCXYWD,
S490560452,mlb,2016/05/25,$1K MLB Mini Squeeze,$35k,141.50,,77,392,Tournament,3,0,https://www.fanduel.com/entry/AEREWEMJW,
S490128713,mlb,2016/05/25,$5K Wed MLB Single (Single Entry),$35k,94.30,,925,1156,Tournament,5,0,https://www.fanduel.com/entry/DETBPPMGL,
S490128694,mlb,2016/05/25,$6K Wed MLB Stolen Base (Single Entry),$35k,179.10,,66,3468,Tournament,2,10.00,https://www.fanduel.com/entry/FBKGYSESL,
S490128677,mlb,2016/05/25,$100 MLB Daily Free Play (Top 50 Win),$35k,141.50,,1865,11752,Tournament,0,0,https://www.fanduel.com/entry/ECGVBDQPR,
S490128642,mlb,2016/05/25,$12K Wed MLB Bunt (Single Entry),$35k,75,,13138,13872,Tournament,1,0,https://www.fanduel.com/entry/ASATQFHIL,
S490128554,mlb,2016/05/25,50/50 League ($10 - Top 50% Win) (Main),$35k,179.10,,3,100,Tournament,10,18.00,https://www.fanduel.com/entry/CNCGNHQAX,
S490127619,mlb,2016/05/25,$3K Wed MLB Ace (Single Entry_ Early Only),$35k,149.80,,92,346,Tournament,10,0,https://www.fanduel.com/entry/ARMWECTFB,
S490127544,mlb,2016/05/25,50/50 League ($10 - Top 50% Win) (Early Only),$35k,167.90,,17,100,Tournament,10,18.00,https://www.fanduel.com/entry/CFPPSMCZN,
S490127467,mlb,2016/05/25,$7K Wed MLB Bunt (Single Entry_ Early Only) ,$35k,167.90,,477,8092,Tournament,1,3.00,https://www.fanduel.com/entry/DUUEGEKPR,
S490043612,mlb,2016/05/24,$1K MLB Mini Squeeze,$35k,124,,323,588,Tournament,2,0,https://www.fanduel.com/entry/AFFCEKIYY,
S489734029,mlb,2016/05/24,Gift Card Free Play,$35k,101.60,,19481,33961,Tournament,0,0,https://www.fanduel.com/entry/DJOFAMZAB,
S489734038,mlb,2016/05/24,Gift Card Free Play,$35k,91.20,,21540,33961,Tournament,0,0,https://www.fanduel.com/entry/BWNGLMNBH,
S489734047,mlb,2016/05/24,Gift Card Free Play,$35k,185.80,,863,33961,Tournament,0,0,https://www.fanduel.com/entry/BRSDBLJUR,
S489587597,mlb,2016/05/24,50/50 League ($10 - Top 50% Win) (Main),$35k,127.60,,63,100,Tournament,10,0,https://www.fanduel.com/entry/DPZBFEEVF,
S489587529,mlb,2016/05/24,$8K Tue MLB Single (Single Entry),$35k,86.30,,1687,1849,Tournament,5,0,https://www.fanduel.com/entry/EWBGLLRVZ,
S489587513,mlb,2016/05/24,$8K Tue MLB Stolen Base (Single Entry),$35k,127.60,,2387,4624,Tournament,2,0,https://www.fanduel.com/entry/FEPSGFANN,
S489587500,mlb,2016/05/24,$100 MLB Daily Free Play (Top 50 Win),$35k,124,,6809,13371,Tournament,0,0,https://www.fanduel.com/entry/EDIQJYQTJ,
S489587447,mlb,2016/05/24,$14K Tue MLB Bunt (Single Entry),$35k,84.30,,14316,16184,Tournament,1,0,https://www.fanduel.com/entry/ADBMIWNYT,
S489269413,mlb,2016/05/23,$8K Mon MLB Single (Single Entry),$35k,154.90,,213,1692,Tournament,5,12.50,https://www.fanduel.com/entry/BZETZWCNS,
S489269397,mlb,2016/05/23,$8K Mon MLB Stolen Base (Single Entry),$35k,123.90,,1885,4624,Tournament,2,0,https://www.fanduel.com/entry/DPZAZOTXK,
S489269380,mlb,2016/05/23,$100 MLB Daily Free Play (Top 50 Win),$35k,140.60,,2092,12063,Tournament,0,0,https://www.fanduel.com/entry/DUUEJPXEA,
S489269349,mlb,2016/05/23,50/50 League ($10 - Top 50% Win) (Main),$35k,123.90,,57,100,Tournament,10,0,https://www.fanduel.com/entry/DHKPEVLFW,
S489022431,mlb,2016/05/23,$12K Mon MLB Bunt (Single Entry),$35k,151.30,,1517,13872,Tournament,1,2.50,https://www.fanduel.com/entry/CGRLXUNUD,
S489022126,mlb,2016/05/23,$1K Mon MLB Stolen Base (Single Entry_ Early Only) ,$35k,80.10,,430,578,Tournament,2,0,https://www.fanduel.com/entry/BYQXPOYBV,
S488877131,mlb,2016/05/22,$5K Sun MLB Ace (Single Entry),$35k,58.90,,560,578,Tournament,10,0,https://www.fanduel.com/entry/ECGVELKFI,
S488843690,mlb,2016/05/22,50/50 League ($10 - Top 50% Win) (Main),$35k,106.50,,83,100,Tournament,10,0,https://www.fanduel.com/entry/DHYNJZXHA,
S488786950,mlb,2016/05/22,$6K Sun MLB Single (Single Entry),$35k,112.60,,657,1387,Tournament,5,0,https://www.fanduel.com/entry/AHISOKTGT,
S488786912,mlb,2016/05/22,$5K Sun MLB Stolen Base (Single Entry),$35k,106.50,,1533,2890,Tournament,2,0,https://www.fanduel.com/entry/CFPQJNVMH,
S488786887,mlb,2016/05/22,$100 MLB Daily Free Play (Top 50 Win),$35k,146.50,,764,8606,Tournament,0,0,https://www.fanduel.com/entry/BPAQGSQBB,
S488786817,mlb,2016/05/22,$8K Sun MLB Bunt (Single Entry),$35k,130.10,,2128,9248,Tournament,1,0,https://www.fanduel.com/entry/CWEQMJAXN,
S488299854,mlb,2016/05/21,$8K Sat MLB Bunt (Single Entry_ Afternoon Only),$35k,83.30,,6006,7831,Tournament,1,0,https://www.fanduel.com/entry/EJTMZFUQK,
S488299376,mlb,2016/05/21,$1K MLB Mini Squeeze,$35k,87.10,,313,588,Tournament,2,0,https://www.fanduel.com/entry/EVNJSHISG,
S488068178,mlb,2016/05/20,$125K Fri MLB Squeeze ($125K Guaranteed),$35k,127.30,,11861,48169,Tournament,3,0,https://www.fanduel.com/entry/EIRRINSGS,
S487959122,mlb,2016/05/20,$125K Fri MLB Squeeze ($125K Guaranteed),$35k,144.80,,5129,48169,Tournament,3,7.50,https://www.fanduel.com/entry/EOARXMYHS,
S487736613,mlb,2016/05/20,$8K Fri MLB Single (Single Entry),$35k,109.90,,925,1849,Tournament,5,0,https://www.fanduel.com/entry/AHWQBUVYH,
S487736585,mlb,2016/05/20,$8K Fri MLB Stolen Base (Single Entry),$35k,113.50,,1939,4624,Tournament,2,0,https://www.fanduel.com/entry/CAUNAFIZJ,
S487736556,mlb,2016/05/20,$12K Fri MLB Bunt (Single Entry),$35k,164.30,,404,13872,Tournament,1,4.00,https://www.fanduel.com/entry/BMJCWBZFN,
S487736530,mlb,2016/05/20,$100 MLB Daily Free Play (Top 50 Win),$35k,113.40,,5488,13442,Tournament,0,0,https://www.fanduel.com/entry/BVZJQEFST,
S487736464,mlb,2016/05/20,50/50 League ($10 - Top 50% Win) (Main),$35k,113.50,,54,100,Tournament,10,0,https://www.fanduel.com/entry/DFGZUMMGP,
S487416730,mlb,2016/05/19,$3K Thu MLB Bunt (Single Entry_ Early Only),$35k,92.50,,2273,3468,Tournament,1,0,https://www.fanduel.com/entry/DFUXCZUSU,
S487272264,mlb,2016/05/19,$8K Thu MLB Single (Single Entry),$35k,75.30,,1727,1849,Tournament,5,0,https://www.fanduel.com/entry/BBRBBFNKS,
S487271453,mlb,2016/05/19,$8K Thu MLB Stolen Base (Single Entry),$35k,136.50,,2492,4624,Tournament,2,0,https://www.fanduel.com/entry/CCYDCTWFQ,
S487271400,mlb,2016/05/19,$100 MLB Daily Free Play (Top 50 Win),$35k,209.20,,348,11673,Tournament,0,0,https://www.fanduel.com/entry/BSTYWADUO,
S487271369,mlb,2016/05/19,$12K Thu MLB Bunt (Single Entry),$35k,174,,2703,13872,Tournament,1,0,https://www.fanduel.com/entry/DROUDURXY,
S487270977,mlb,2016/05/19,50/50 League ($10 - Top 50% Win) (Main),$35k,136.50,,86,100,Tournament,10,0,https://www.fanduel.com/entry/BFKJRNDTQ,
S486959681,mlb,2016/05/18,$11K Wed MLB BIG $11 Double Up (Top 500 Win),$35k,173.80,,166,1149,Tournament,11,22.00,https://www.fanduel.com/entry/AMDVUEAEH,
S486794898,mlb,2016/05/18,$15K Wed MLB Sac Fly ($15K Guaranteed),$35k,60,,16912,17341,Tournament,1,0,https://www.fanduel.com/entry/EEKMFNNJT,
S486794880,mlb,2016/05/18,$6K Wed MLB Single (Single Entry),$35k,149.30,,240,1387,Tournament,5,12.50,https://www.fanduel.com/entry/AUEKVEBWZ,
S486794864,mlb,2016/05/18,$6K Wed MLB Stolen Base (Single Entry),$35k,147.40,,637,3468,Tournament,2,0,https://www.fanduel.com/entry/BCSWPXKON,
S486794848,mlb,2016/05/18,$100 MLB Daily Free Play (Top 50 Win),$35k,97.60,,7260,11251,Tournament,0,0,https://www.fanduel.com/entry/ADBNFRKNX,
S486794830,mlb,2016/05/18,$12K Wed MLB Bunt (Single Entry),$35k,158.40,,1365,13872,Tournament,1,2.50,https://www.fanduel.com/entry/AMRTZTRBD,
S486794716,mlb,2016/05/18,50/50 League ($10 - Top 50% Win) (Main),$35k,147.40,,27,100,Tournament,10,18.00,https://www.fanduel.com/entry/CRJNQYGGV,
S486794460,mlb,2016/05/18,$6K Wed MLB Bunt (Single Entry_ Early Only),$35k,64,,6816,6936,Tournament,1,0,https://www.fanduel.com/entry/CRJNQUNIF,
S486591841,mlb,2016/05/17,$150K Tue MLB Squeeze ($150K Guaranteed),$35k,69.60,,53114,56655,Tournament,3,0,https://www.fanduel.com/entry/AOVIRASDP,
S486558417,mlb,2016/05/17,$1K MLB Mini Squeeze,$35k,213.80,,17,588,Tournament,2,10.00,https://www.fanduel.com/entry/FCMCPKGZT,
S486139543,mlb,2016/05/17,$8K Tue MLB Single (Single Entry),$35k,162,,446,1849,Tournament,5,0,https://www.fanduel.com/entry/CCKGADKPN,
S486139491,mlb,2016/05/17,$8K Tue MLB Stolen Base (Single Entry),$35k,182.70,,372,4624,Tournament,2,5.00,https://www.fanduel.com/entry/BRSEGSGGP,
S486139232,mlb,2016/05/17,$100 MLB Daily Free Play (Top 50 Win),$35k,126.70,,5618,12418,Tournament,0,0,https://www.fanduel.com/entry/BXPCPYOKH,
S486139197,mlb,2016/05/17,$12K Tue MLB Bunt (Single Entry),$35k,96.30,,10229,13872,Tournament,1,0,https://www.fanduel.com/entry/DYNNWKYFB,
S486139031,mlb,2016/05/17,50/50 League ($10 - Top 50% Win) (Main),$35k,182.70,,25,100,Tournament,10,18.00,https://www.fanduel.com/entry/CCKGAKWMT,
S485887729,mlb,2016/05/16,$1K Mon MLB Stolen Base (Single Entry_ Late Night) ,$35k,110.80,,220,578,Tournament,2,0,https://www.fanduel.com/entry/EMYXPYJXV,
S485886802,mlb,2016/05/16,$10K Mon MLB Stolen Base (Single Entry) ,$35k,67.60,,4879,5780,Tournament,2,0,https://www.fanduel.com/entry/DVICSYMTB,
S485797201,mlb,2016/05/16,$1K MLB Mini Squeeze,$35k,127,,281,588,Tournament,2,0,https://www.fanduel.com/entry/CRJMOCTZT,
S485662833,mlb,2016/05/16,$8K Mon MLB Single (Single Entry),$35k,106,,1114,1849,Tournament,5,0,https://www.fanduel.com/entry/CUBABPZUH,
S485662820,mlb,2016/05/16,MLB tournament,$35k,,,0,,Cancelled,2,0,https://www.fanduel.com/entry/CWSNMZHJN, voided
S485662814,mlb,2016/05/16,$100 MLB Daily Free Play (Top 50 Win),$35k,98.10,,6188,11731,Tournament,0,0,https://www.fanduel.com/entry/CZXYLAAWP,
S485662810,mlb,2016/05/16,$10K Mon MLB Bunt (Single Entry),$35k,52.20,,10481,11560,Tournament,1,0,https://www.fanduel.com/entry/DGIUHBNWT,
S485662783,mlb,2016/05/16,50/50 League ($10 - Top 50% Win) (Main),$35k,67.60,,90,100,Tournament,10,0,https://www.fanduel.com/entry/EYSTSUOZZ,
S485562563,mlb,2016/05/15,$1K MLB Mini Squeeze,$35k,181.20,,8,588,Tournament,2,20.00,https://www.fanduel.com/entry/CNQDJTTBW,
S485426484,mlb,2016/05/15,$1K MLB Mini Squeeze,$35k,209.40,,28,588,Tournament,2,7.00,https://www.fanduel.com/entry/EIDTBFIGS,
S485361772,mlb,2016/05/15,$6K Sun MLB Single (Single Entry),$35k,184.90,,112,1387,Tournament,5,15.00,https://www.fanduel.com/entry/EQEHJDMBV,
S485361764,mlb,2016/05/15,$5K Sun MLB Stolen Base (Single Entry),$35k,121.90,,1588,2890,Tournament,2,0,https://www.fanduel.com/entry/EULNGNDKP,
